"","Ensembl","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"3423","ENSMUSG00000029714",205.425587165123,-0.259295206712478,0.192896881670984,-1.34421668440834,0.178878327955957,0.728304029291395
"3424","ENSMUSG00000030678",395.357020691578,-0.200497155752944,0.149214599067831,-1.3436832388083,0.179050839646382,0.728304029291395
"3425","ENSMUSG00000031948",675.730594215307,-0.201199400673135,0.149684221949925,-1.34415904396686,0.178896962416254,0.728304029291395
"3426","ENSMUSG00000041936",443.198840503577,-0.18854696669972,0.140406460917076,-1.34286531736652,0.179315588610485,0.728304029291395
"3427","ENSMUSG00000043241",373.817679525285,-0.208745295145391,0.155626579288615,-1.34132161806541,0.179816053901292,0.728304029291395
"3428","ENSMUSG00000044600",377.193081079392,-0.189791797890131,0.141497547882106,-1.34130803488032,0.179820462154678,0.728304029291395
"3429","ENSMUSG00000052062",51.6007703582963,-0.419936418335831,0.312687074299024,-1.34299257261349,0.17927437887773,0.728304029291395
"3430","ENSMUSG00000055862",87.1039407279037,-0.347092784387213,0.258576417992841,-1.34232188333904,0.179491650958781,0.728304029291395
"3431","ENSMUSG00000059775",78.8384652215038,-0.350752767630708,0.261078342832568,-1.3434770721509,0.179117545298576,0.728304029291395
"3432","ENSMUSG00000061974",35.1965698516338,-0.573847029362388,0.427827443624,-1.34130485997228,0.179821492543081,0.728304029291395
"3433","ENSMUSG00000086784",168.681641790723,-0.268243838406236,0.200031661283489,-1.34100690203275,0.179918211694798,0.728304029291395
"3434","ENSMUSG00000087412",136.022702445087,-0.342347258113171,0.254751760256835,-1.34384648713722,0.178998033416362,0.728304029291395
"3435","ENSMUSG00000087687",44.3847520039786,-0.446915761485656,0.333244269967256,-1.34110561459787,0.179886164650797,0.728304029291395
"3436","ENSMUSG00000101856",10.2865412147674,-0.903075559394231,0.673449563904736,-1.3409698480731,0.179930242361585,0.728304029291395
"3437","ENSMUSG00000108245",37.4378378595469,0.504255529175753,0.375473912377419,1.34298419291747,0.179277092301953,0.728304029291395
"3438","ENSMUSG00000108954",6.33803402477042,-1.22135166382419,0.909374581808513,-1.3430677393635,0.179250040544011,0.728304029291395
"3439","ENSMUSG00000004263",37.7330351589369,-0.499921833172459,0.373125613021966,-1.33982180725564,0.180303284108433,0.728367073495642
"3440","ENSMUSG00000008301",144.960633881544,-0.273451339401673,0.204045023969901,-1.34015196294132,0.180195945270262,0.728367073495642
"3441","ENSMUSG00000027365",512.658633787814,0.188909244418409,0.140914633024698,1.34059352363568,0.180052461117985,0.728367073495642
"3442","ENSMUSG00000034422",97.577475190624,0.334871691563431,0.249967136633122,1.33966286958323,0.180354974194769,0.728367073495642
"3443","ENSMUSG00000037608",592.849974193357,-0.170732481989007,0.127436163090567,-1.33974907787886,0.180326935962705,0.728367073495642
"3444","ENSMUSG00000038534",79.5839097249835,-0.346613181692002,0.258743700018336,-1.33960046821406,0.18037527152497,0.728367073495642
"3445","ENSMUSG00000053113",25.1256313627022,0.580994013625595,0.433678489568117,1.33968833502483,0.180346691523035,0.728367073495642
"3446","ENSMUSG00000061474",43.2699400259762,0.427222799332293,0.318986833466176,1.33931170352708,0.180469220279748,0.728367073495642
"3447","ENSMUSG00000069678",25.0218291123638,-0.548197511075176,0.409259692588526,-1.33948571286823,0.180412602493462,0.728367073495642
"3448","ENSMUSG00000113852",5.94345609068976,-1.15300085915525,0.860875061122775,-1.3393358818543,0.180461352537037,0.728367073495642
"3449","ENSMUSG00000018167",122.891304545611,-0.283349837299161,0.211629841592768,-1.33889358498128,0.180605318346087,0.728423979662743
"3450","ENSMUSG00000021606",268.485260460556,-0.237693205395366,0.177549832687584,-1.33874080193368,0.180655068414313,0.728423979662743
"3451","ENSMUSG00000033781",162.843493310175,-0.249133976864165,0.186111814609727,-1.3386252634557,0.180692697455863,0.728423979662743
"3452","ENSMUSG00000058240",52.6121730806314,-0.403638490717839,0.301470802082011,-1.33889745849429,0.180604057163442,0.728423979662743
"3453","ENSMUSG00000026029",141.198803938265,0.292134799910681,0.218435205808718,1.33739796581372,0.181092768102779,0.728537955708418
"3454","ENSMUSG00000026791",92.3177711512436,-0.316926894635984,0.236869959556681,-1.33797842170082,0.180903471026419,0.728537955708418
"3455","ENSMUSG00000030123",198.144945328904,0.236612281275069,0.176938942317421,1.33725384686994,0.181139790654723,0.728537955708418
"3456","ENSMUSG00000032172",10.129305940016,0.934864578253102,0.69897975360421,1.33747018197963,0.181069209109636,0.728537955708418
"3457","ENSMUSG00000032314",540.829868074914,-0.184081496564307,0.137558356872667,-1.33820656737493,0.180829108864689,0.728537955708418
"3458","ENSMUSG00000059149",200.595040104475,0.227672860330713,0.170220017409706,1.33752107299298,0.181052608362151,0.728537955708418
"3459","ENSMUSG00000085175",36.2166319731194,-0.478228128890488,0.357476756273787,-1.33778803935498,0.180965541926159,0.728537955708418
"3460","ENSMUSG00000091931",20.7770444090624,-0.635079624471943,0.474645114001967,-1.33800940057567,0.180893372390975,0.728537955708418
"3461","ENSMUSG00000011306",281.280370870358,-0.233622264489143,0.174807005721406,-1.33645824733977,0.181399538823295,0.729154953250867
"3462","ENSMUSG00000020859",397.179263719471,0.189167750035706,0.141577553680221,1.3361422423146,0.181502785143791,0.729154953250867
"3463","ENSMUSG00000030592",171.898668741709,-0.666832838161898,0.499058829075764,-1.33618082540859,0.181490176797154,0.729154953250867
"3464","ENSMUSG00000059423",47.4799660079403,0.410639528733346,0.307325652250765,1.33617068970956,0.1814934889208,0.729154953250867
"3465","ENSMUSG00000020519",126.714520629237,-0.27992408079654,0.209540300042235,-1.33589615334195,0.181583218434081,0.729171079915058
"3466","ENSMUSG00000022940",67.8456667931013,-0.379725371940643,0.284310395248111,-1.33560143521754,0.181679580789226,0.729171079915058
"3467","ENSMUSG00000031823",145.132320231304,-0.269946747062634,0.202133279147043,-1.33548888239358,0.181716391574118,0.729171079915058
"3468","ENSMUSG00000107061",25.3997380146685,-0.58440528476989,0.43752939183998,-1.33569377433649,0.181649385097347,0.729171079915058
"3469","ENSMUSG00000113389",52.3879174306427,-0.430049545392981,0.322092555368702,-1.33517381331804,0.181819465416585,0.729374367465321
"3470","ENSMUSG00000057715",42.8757016833899,0.470945763430335,0.352809028935003,1.33484612015725,0.181926715199141,0.729594284931195
"3471","ENSMUSG00000104699",47.1452214729022,-0.436387268750208,0.327037296163964,-1.3343654496563,0.182084117406613,0.73001514774717
"3472","ENSMUSG00000021514",34.3368058737713,-0.518228976386585,0.38847739499096,-1.33400033842032,0.182203745620717,0.730284367528195
"3473","ENSMUSG00000004098",148.627281708462,-0.345605639674522,0.259134675141622,-1.33369121475403,0.18230507514107,0.730291319872228
"3474","ENSMUSG00000040147",21.5851127411548,-0.655335338305238,0.491434612611963,-1.33351481862897,0.18236291582035,0.730291319872228
"3475","ENSMUSG00000041684",46.2053083391717,0.43815414884816,0.328561599814134,1.33355251829801,0.18235055287228,0.730291319872228
"3476","ENSMUSG00000019790",174.216361015372,0.257683827638473,0.193291247956592,1.33313758570353,0.182486656998013,0.730576616451194
"3477","ENSMUSG00000031145",59.4497232544123,-0.369613311062106,0.277331997608083,-1.33274672324119,0.182614934640668,0.730687948776951
"3478","ENSMUSG00000032562",628.811893957042,0.173116074845261,0.129895553611772,1.33273287677472,0.182619480155665,0.730687948776951
"3479","ENSMUSG00000020708",362.393398243591,-0.191196778625232,0.143548177081772,-1.33193456379677,0.182881692020222,0.731014678120967
"3480","ENSMUSG00000021103",144.584188752605,-0.331746219507125,0.24908979550361,-1.33183384263655,0.182914794453454,0.731014678120967
"3481","ENSMUSG00000024135",79.806105805901,0.343920622792035,0.25835878881281,1.33117446622347,0.183131610994814,0.731014678120967
"3482","ENSMUSG00000033411",81.3474331078183,0.348443944144943,0.261588095518847,1.33203287960724,0.182849384398035,0.731014678120967
"3483","ENSMUSG00000035279",39.3649054071402,-0.482782204278595,0.362665379363686,-1.3312056560945,0.183121350833591,0.731014678120967
"3484","ENSMUSG00000038349",15.5014575176714,-0.802009927799894,0.602167233432643,-1.33187241562124,0.182902116755013,0.731014678120967
"3485","ENSMUSG00000046671",279.888378276355,-0.206605364812794,0.155201541077512,-1.33120691572005,0.183120936478491,0.731014678120967
"3486","ENSMUSG00000063524",867.425888629099,0.163846961915927,0.123096404030019,1.33104588397213,0.183173913668282,0.731014678120967
"3487","ENSMUSG00000063856",1007.06106589282,-0.151470084704354,0.113747525348122,-1.33163411019961,0.182980450494285,0.731014678120967
"3488","ENSMUSG00000040563",11.919914933358,0.810782143173117,0.609206656177691,1.33088195106101,0.183227856965263,0.731020314658428
"3489","ENSMUSG00000029598",252.788733096634,-0.211508531541181,0.158994795235281,-1.33028588280636,0.183424096702408,0.731247570357649
"3490","ENSMUSG00000039328",26.4141606313157,0.571366151023265,0.429439844953763,1.33049170387248,0.183356317956863,0.731247570357649
"3491","ENSMUSG00000052291",12.9028831532116,-0.773777400732313,0.581686869787112,-1.33023013054344,0.183442459623351,0.731247570357649
"3492","ENSMUSG00000001774",222.325399492677,0.234879941016261,0.17668693925092,1.32935655579328,0.183730363656214,0.731300348986773
"3493","ENSMUSG00000003923",116.354301360804,0.28518261834891,0.214616664603401,1.32879997401838,0.183913970773952,0.731300348986773
"3494","ENSMUSG00000004233",29.2342770732596,0.515095243619992,0.388060383321799,1.32735848790019,0.184390124796439,0.731300348986773
"3495","ENSMUSG00000019822",108.99980888624,-0.301362738223606,0.227154143929153,-1.32668826995997,0.184611822793226,0.731300348986773
"3496","ENSMUSG00000021951",35.8194185814162,0.482531248424802,0.363021259480121,1.32920933918809,0.183778914767196,0.731300348986773
"3497","ENSMUSG00000022199",123.346398759562,-0.282574325269739,0.212931060645531,-1.3270695426636,0.184485679348124,0.731300348986773
"3498","ENSMUSG00000025086",59.7434243538055,0.379950475234233,0.286161066728515,1.32775041544941,0.18426057242132,0.731300348986773
"3499","ENSMUSG00000028878",197.331022019031,-0.24319850413644,0.182931109540408,-1.32945404828871,0.183698216473284,0.731300348986773
"3500","ENSMUSG00000029551",18.6104145836896,-0.649742308738685,0.489684873838796,-1.32685803350458,0.184555648923067,0.731300348986773
"3501","ENSMUSG00000029592",114.849229684011,-0.307469337221579,0.231479432265992,-1.32827929553701,0.184085856970246,0.731300348986773
"3502","ENSMUSG00000030313",21.1231713037387,0.593244457543203,0.446777078027366,1.32783100727219,0.184233941000542,0.731300348986773
"3503","ENSMUSG00000033419",38.3937196055425,-0.530877981979811,0.399163012164595,-1.32997789324453,0.183525555128846,0.731300348986773
"3504","ENSMUSG00000033855",46.6904410457672,0.445888971398463,0.33563205720327,1.32850531356847,0.18401122937316,0.731300348986773
"3505","ENSMUSG00000034278",11.4546275630952,-0.833691020565442,0.627808583666569,-1.32793823189939,0.18419851323607,0.731300348986773
"3506","ENSMUSG00000034586",1195.77809299628,-0.185236272285345,0.139529465243939,-1.32757817111602,0.184317499801421,0.731300348986773
"3507","ENSMUSG00000035615",74.2547711551791,0.341668472354442,0.257504008154536,1.32684720056628,0.184559233107844,0.731300348986773
"3508","ENSMUSG00000036106",52.0628055264464,-0.415957897843911,0.312881742244673,-1.32944126064931,0.183702432833073,0.731300348986773
"3509","ENSMUSG00000040463",418.973148187153,0.220098138552702,0.165548747239339,1.32950651830968,0.183680916729124,0.731300348986773
"3510","ENSMUSG00000048709",15.8467025585713,-0.683212561188205,0.514880799089415,-1.32693346187407,0.18453069412921,0.731300348986773
"3511","ENSMUSG00000056124",697.530466254563,0.187586254943632,0.141393174579014,1.32669950655081,0.184608104272988,0.731300348986773
"3512","ENSMUSG00000084145",13.2753866540048,0.806377362374936,0.607267996261164,1.32787725903497,0.184218658476968,0.731300348986773
"3513","ENSMUSG00000098098",9.24126465217586,-1.03899105106631,0.782677926245001,-1.32748224554001,0.18434920919808,0.731300348986773
"3514","ENSMUSG00000043251",6.30062604228686,-1.09200102600283,0.823434742553277,-1.32615369448318,0.184788793686795,0.731793071413045
"3515","ENSMUSG00000020241",620.187611133173,-0.231531852360643,0.174682302284126,-1.32544539047836,0.185023470624848,0.732318578270389
"3516","ENSMUSG00000035133",694.567408508816,0.173413366118965,0.130850677866189,1.32527678837325,0.185079364743961,0.732318578270389
"3517","ENSMUSG00000102038",11.542729273063,-0.797492706328946,0.601747208598837,-1.3252952318398,0.185073249850573,0.732318578270389
"3518","ENSMUSG00000069892",30.0101410583777,0.562822163482932,0.424972828372181,1.32437211489207,0.185379490881154,0.733297610887474
"3519","ENSMUSG00000026203",223.688078656649,-0.221235296461547,0.167096709550841,-1.3239955296321,0.185504529386165,0.733375292880079
"3520","ENSMUSG00000058886",383.226692738528,-0.215529829612875,0.162776187803578,-1.32408697194061,0.18547416184552,0.733375292880079
"3521","ENSMUSG00000028798",630.515793730342,-0.166272681190762,0.125602796725879,-1.3237976026413,0.185570272558248,0.733426842635778
"3522","ENSMUSG00000035863",53.4167581272721,-0.406119190438645,0.306843762969016,-1.32353738107316,0.185656733631137,0.733560222944606
"3523","ENSMUSG00000001750",115.489584725471,-0.278975358412206,0.210839663911203,-1.32316355109397,0.185780994298665,0.733634596101083
"3524","ENSMUSG00000020386",371.241745616013,-0.207433207522841,0.156761573048447,-1.32324015056122,0.185755527713675,0.733634596101083
"3525","ENSMUSG00000106237",5.64591461228961,1.16068234036831,0.877335603084739,1.32296277078841,0.185847758824414,0.733690045900862
"3526","ENSMUSG00000051359",762.548706634115,0.237973830588981,0.179936384700377,1.32254424798656,0.185986985254707,0.734031448327992
"3527","ENSMUSG00000075312",10.287601743318,-0.927339330006421,0.70143168316126,-1.32206649951571,0.186146008006678,0.73445076479187
"3528","ENSMUSG00000038393",1384.72289831352,-0.570068321117921,0.431314328232493,-1.32170040224269,0.186267934676141,0.734723520111446
"3529","ENSMUSG00000026490",161.392506514456,0.274163659810752,0.207483858056498,1.32137344263233,0.186376876648801,0.734944917949764
"3530","ENSMUSG00000030148",8.09781591331785,-0.970811083507847,0.735264854764798,-1.32035562044972,0.186716313401002,0.735449820913767
"3531","ENSMUSG00000044646",14.1272906736108,0.731900740340933,0.554289967964605,1.32042934680656,0.186691710832435,0.735449820913767
"3532","ENSMUSG00000078789",33.3579778783103,0.484131006643212,0.366573585656076,1.32069255829423,0.186603896398789,0.735449820913767
"3533","ENSMUSG00000105509",19.1813899323238,0.649245507629933,0.491609681268059,1.32065240447517,0.186617290820118,0.735449820913767
"3534","ENSMUSG00000008999",17.0173551242719,0.680124057617546,0.515372718686705,1.31967415611495,0.186943832213077,0.735595217274978
"3535","ENSMUSG00000022018",498.566176741758,-0.23238384573887,0.176100159144857,-1.31961178722,0.186964665385283,0.735595217274978
"3536","ENSMUSG00000025350",8.10503392605855,-0.984945387163795,0.746177756721166,-1.31998760120084,0.186839157658525,0.735595217274978
"3537","ENSMUSG00000055980",32.5974632895955,0.4885372597592,0.370209912240511,1.31962231049561,0.186961150160059,0.735595217274978
"3538","ENSMUSG00000018143",120.807622101442,-0.28527429396546,0.216264774910209,-1.31909736148156,0.187136565162539,0.735701173652171
"3539","ENSMUSG00000024331",307.35577749636,0.22969606935777,0.17412978887167,1.3191084124443,0.187132871162159,0.735701173652171
"3540","ENSMUSG00000066705",24.0763021536022,-0.585332174614468,0.443750619883508,-1.31905657904912,0.187150197954059,0.735701173652171
"3541","ENSMUSG00000061527",78.2654020004847,-0.346577691896318,0.262836413649742,-1.3186060754815,0.187300841528885,0.736085430871496
"3542","ENSMUSG00000021840",246.095434841267,0.24010410959894,0.182125135461986,1.31834691016087,0.187387544198958,0.736218256655195
"3543","ENSMUSG00000037896",198.606673829146,0.254486773639776,0.193089056246805,1.31797616388209,0.187511627320584,0.736497828335662
"3544","ENSMUSG00000002679",51.7386966697441,0.413265494999433,0.313994513532064,1.31615514663199,0.188121974737694,0.736584735486274
"3545","ENSMUSG00000014426",191.041964527668,0.240128872996171,0.182522074086109,1.31561551773121,0.188303122530884,0.736584735486274
"3546","ENSMUSG00000019066",1444.11069995027,-0.170837562837573,0.129671426062175,-1.31746498072489,0.187682811980597,0.736584735486274
"3547","ENSMUSG00000024386",8.0969126222251,-1.06843597544772,0.811385876518926,-1.31680376300314,0.187904411182195,0.736584735486274
"3548","ENSMUSG00000025217",64.5842634066054,0.35815842402117,0.272251548104383,1.31554228622366,0.188327715497281,0.736584735486274
"3549","ENSMUSG00000026956",186.71918990748,-0.255627077298306,0.194071230995846,-1.3171817171798,0.187777720736513,0.736584735486274
"3550","ENSMUSG00000027951",95.5333531845306,0.316783760986238,0.240580512402835,1.31674738665368,0.187923313970204,0.736584735486274
"3551","ENSMUSG00000028992",26.5202112766781,-0.620026997412586,0.471193908279088,-1.31586378032151,0.188219767392542,0.736584735486274
"3552","ENSMUSG00000030096",278.183538599121,-0.214485278902052,0.162822517372062,-1.31729494399068,0.187739779322977,0.736584735486274
"3553","ENSMUSG00000038880",47.6105837681888,-0.406042765692248,0.3086353282135,-1.31560689452688,0.18830601829486,0.736584735486274
"3554","ENSMUSG00000038976",465.942877661144,-0.196725664330774,0.149449494005063,-1.31633543251816,0.188061483309961,0.736584735486274
"3555","ENSMUSG00000043518",20.3189507411864,0.652406346800811,0.495167725137226,1.31754618421467,0.187655610908402,0.736584735486274
"3556","ENSMUSG00000047793",104.610148270513,-0.294522213765479,0.223678935460659,-1.31671859560187,0.187932968048046,0.736584735486274
"3557","ENSMUSG00000062785",63.4109777637948,0.39108038143553,0.297095661720479,1.31634497511941,0.188058281875438,0.736584735486274
"3558","ENSMUSG00000064215",773.865161025455,-0.185967792639317,0.141342494498763,-1.3157245688836,0.188266504825523,0.736584735486274
"3559","ENSMUSG00000030189",858.666976610737,-0.166495787766494,0.126624408209154,-1.31487909891339,0.188550538232797,0.737249027830176
"3560","ENSMUSG00000032064",310.923973556191,-0.213626148842989,0.162532167410412,-1.31436227207602,0.188724320427945,0.737721248054856
"3561","ENSMUSG00000013858",475.413302979904,-0.182243800197142,0.138758249681413,-1.31339073976193,0.189051316274726,0.738791945318472
"3562","ENSMUSG00000022948",17.9215266227865,0.656289401114016,0.499828048299501,1.3130303578337,0.189172718846095,0.738887894425683
"3563","ENSMUSG00000107201",8.39708636737776,0.932417792820311,0.710141602579102,1.31300263135401,0.189182061500338,0.738887894425683
"3564","ENSMUSG00000040701",129.781694497147,-0.2849815067617,0.217080538960174,-1.31279159397141,0.189253183344486,0.738958277054397
"3565","ENSMUSG00000000439",64.3641553713178,-0.36428074983284,0.277804761655197,-1.31128331876821,0.189762062004768,0.740196818300221
"3566","ENSMUSG00000024833",30.7301095176502,0.504206783291333,0.384567960441728,1.31109929883962,0.189824217633673,0.740196818300221
"3567","ENSMUSG00000025602",15.8259505008577,0.691577118671823,0.527274147135312,1.31160824483653,0.189652349724452,0.740196818300221
"3568","ENSMUSG00000031667",210.199606643441,-0.22530123432873,0.171788386669475,-1.31150445438559,0.189687389805892,0.740196818300221
"3569","ENSMUSG00000037461",65.7817620934808,0.384560218936201,0.293389763295721,1.31074859128123,0.189942716164853,0.740196818300221
"3570","ENSMUSG00000043342",6.24671857428723,1.16876851606673,0.891653158623291,1.31078828663749,0.189929300998192,0.740196818300221
"3571","ENSMUSG00000044948",18.7113714292931,0.625979255928881,0.47753851971511,1.31084557598061,0.189909941120657,0.740196818300221
"3572","ENSMUSG00000010755",385.208085817251,-0.205185703073549,0.15662754496609,-1.31002310684224,0.190188018813747,0.740472856556187
"3573","ENSMUSG00000017466",1146.66921554936,-0.14743282442528,0.112551900669946,-1.30990968209076,0.190226391361625,0.740472856556187
"3574","ENSMUSG00000026112",385.787791271491,0.203031355623783,0.154975039219429,1.31009068716099,0.190165158533702,0.740472856556187
"3575","ENSMUSG00000108487",6.09350156772116,-1.2355419673707,0.943154027543408,-1.31001080554028,0.190192180172072,0.740472856556187
"3576","ENSMUSG00000020941",28.8497845760685,0.564035789821325,0.430828561487311,1.30918848062012,0.190470513287109,0.740591084771818
"3577","ENSMUSG00000049940",427.661399133729,-0.193081891528165,0.147478215246818,-1.30922313648172,0.190458777233603,0.740591084771818
"3578","ENSMUSG00000054808",891.025015317656,0.170978138299651,0.130594770950657,1.3092265261084,0.190457629380179,0.740591084771818
"3579","ENSMUSG00000065947",722.940186986152,2.19312207602748,1.67493721430209,1.30937569319057,0.190407120913222,0.740591084771818
"3580","ENSMUSG00000078954",91.2555273170255,0.331047175140331,0.252894266039673,1.30903393075902,0.190522857393152,0.740591084771818
"3581","ENSMUSG00000021418",23.3403282957634,-0.617270277208452,0.471778721247372,-1.30838939826791,0.190741266683957,0.740775862381225
"3582","ENSMUSG00000024039",20.7019734035196,-0.591744876244271,0.452300662596612,-1.30829982173169,0.19077163558982,0.740775862381225
"3583","ENSMUSG00000028469",60.4498633163587,-0.450805990277443,0.344560903629838,-1.30834922223719,0.19075488702157,0.740775862381225
"3584","ENSMUSG00000037679",56.9721672679446,0.422673690679206,0.323079479326314,1.30826535798734,0.190783320693756,0.740775862381225
"3585","ENSMUSG00000063268",68.3666989651909,-0.344225708037683,0.263214050617725,-1.30777862059353,0.190948407698661,0.741210053426658
"3586","ENSMUSG00000059878",108.589200341337,0.304595694559353,0.232992696647852,1.30731863677136,0.19110451728936,0.741609164137962
"3587","ENSMUSG00000006585",31.1976501971988,0.547441801338586,0.419083326687575,1.30628389744243,0.191456031001533,0.741891482078041
"3588","ENSMUSG00000025269",14.5425126840395,0.717411127647173,0.549100928460946,1.30651960406983,0.191375916746052,0.741891482078041
"3589","ENSMUSG00000028995",69.418611856649,0.364111346014963,0.27878973162432,1.30604288720941,0.191537973407858,0.741891482078041
"3590","ENSMUSG00000034584",91.8830097394309,0.340887566281462,0.260848722080736,1.30684008555715,0.191267027959471,0.741891482078041
"3591","ENSMUSG00000035283",220.580129656446,-0.249854592050965,0.191263306702541,-1.30633834768708,0.191437521732871,0.741891482078041
"3592","ENSMUSG00000050022",8.68485854469271,0.975995090245773,0.747312759535594,1.30600619057045,0.191550452364645,0.741891482078041
"3593","ENSMUSG00000083757",27.7069896796802,0.573715800760892,0.439143675378721,1.30644213483461,0.191402245019798,0.741891482078041
"3594","ENSMUSG00000030357",1241.84566776124,-0.157696458281128,0.1207974403811,-1.30546191859378,0.191735606200453,0.741989070046024
"3595","ENSMUSG00000040177",22.5235370252223,0.574539338122458,0.440016710406458,1.3057216340528,0.191647238161896,0.741989070046024
"3596","ENSMUSG00000041845",17.2276618869165,0.692371658243459,0.53032334415061,1.30556511584907,0.191700489804853,0.741989070046024
"3597","ENSMUSG00000072944",21.2361699615235,-0.625723274341729,0.479380913007434,-1.30527365058447,0.191799683018846,0.742030689154924
"3598","ENSMUSG00000029217",30.0278211775323,0.614044300887453,0.470553022932402,1.30494178331028,0.19191267204345,0.742261463078559
"3599","ENSMUSG00000003435",682.886089474351,-0.191633341579736,0.14694512975454,-1.30411495705808,0.192194389914229,0.742319492102805
"3600","ENSMUSG00000006369",68.8995968715999,-0.356048611267584,0.2729197660055,-1.3045907831403,0.192032228396252,0.742319492102805
"3601","ENSMUSG00000020661",277.161576959732,0.210678741916396,0.161547987783435,1.30412482883305,0.192191024591145,0.742319492102805
"3602","ENSMUSG00000031333",191.31555109773,0.234768358494484,0.17998475309272,1.30437914579099,0.192104341972992,0.742319492102805
"3603","ENSMUSG00000067869",63.3505065156737,0.35988095205637,0.275922804013041,1.30428129470357,0.192137690606351,0.742319492102805
"3604","ENSMUSG00000044434",9.91633058103825,0.864216292301743,0.663031862667853,1.30343101283908,0.192427654419624,0.742808110652839
"3605","ENSMUSG00000045435",46.7769236448642,-0.40820772651582,0.313176840026966,-1.30344161618296,0.192424036479108,0.742808110652839
"3606","ENSMUSG00000064356",806.931715166038,2.20067468186632,1.68861203092943,1.30324470130362,0.192491233472447,0.742847477815466
"3607","ENSMUSG00000051236",78.0016453393184,0.340771152121353,0.261533371505199,1.30297388115375,0.192583678732303,0.742998190529174
"3608","ENSMUSG00000064370",38000.4304430097,-0.172232840183319,0.13220405449111,-1.30278031824584,0.192649771996937,0.743047180462687
"3609","ENSMUSG00000010067",33.6435630602145,0.565458788470221,0.434100419581032,1.30259903691401,0.192711686756564,0.743080031284108
"3610","ENSMUSG00000026209",211.282596853804,-0.240851961060895,0.184952590943906,-1.30223621000229,0.19283565044798,0.743146195412376
"3611","ENSMUSG00000032431",107.674295072678,-0.310813784465825,0.238658170993782,-1.30233875157755,0.192800610084649,0.743146195412376
"3612","ENSMUSG00000062127",57.0188613119244,0.404001690754646,0.310293471805766,1.30199868016411,0.192916836785724,0.743253239399263
"3613","ENSMUSG00000026494",19.4839685337065,0.675702612397043,0.519181874735119,1.30147573572706,0.193095664704441,0.743578834883678
"3614","ENSMUSG00000027985",36.0220782934134,1.40086234313216,1.07639488951565,1.30143905064666,0.193108214233229,0.743578834883678
"3615","ENSMUSG00000005501",92.8512745380929,-0.328146104320822,0.252245465905871,-1.30089991168869,0.193292716360078,0.743696354074513
"3616","ENSMUSG00000024661",3309.38074412687,-0.138662928458103,0.106621466431663,-1.3005160508365,0.193424158683229,0.743696354074513
"3617","ENSMUSG00000026814",194.383746580378,0.227039700294197,0.174593356801365,1.30039140350855,0.193466854761526,0.743696354074513
"3618","ENSMUSG00000034833",6.47009633832739,1.04864591638286,0.806587882908813,1.30010125195672,0.193566268644574,0.743696354074513
"3619","ENSMUSG00000036309",605.879186851535,-0.167983764777705,0.129134315164631,-1.30084528317315,0.193311418349404,0.743696354074513
"3620","ENSMUSG00000039789",45.7558539514266,0.418211871720153,0.321666133022061,1.30014269078017,0.193552068270846,0.743696354074513
"3621","ENSMUSG00000068141",11.2557658134705,-0.820131531975447,0.63062728402317,-1.30050118787013,0.193429249406685,0.743696354074513
"3622","__ambiguous",1692286.47068592,-0.154153769701811,0.118475870207344,-1.30114064097632,0.193210318885875,0.743696354074513
"3623","ENSMUSG00000015568",1561.7082398294,-0.245240028701676,0.188729040052347,-1.29942921679491,0.193796670386988,0.744167653087384
"3624","ENSMUSG00000018040",159.479940471614,-0.249303441542069,0.191880757622162,-1.29926233683619,0.193853915007214,0.744167653087384
"3625","ENSMUSG00000027366",563.231091967422,0.174387564273104,0.134249200538944,1.29898400566278,0.193949418213297,0.744167653087384
"3626","ENSMUSG00000036769",49.0084919196383,0.401328109414962,0.308931468442872,1.29908458804085,0.193914901602885,0.744167653087384
"3627","ENSMUSG00000051341",26.1313909148078,0.553655283842143,0.426228380559571,1.29896391018186,0.193956314871223,0.744167653087384
"3628","ENSMUSG00000020781",118.819641449611,-0.297916552816205,0.229421735306271,-1.29855417760874,0.194096972083431,0.744296903696065
"3629","ENSMUSG00000075415",192.935695701406,0.283213670469808,0.218074280651488,1.29870276138808,0.194045956065171,0.744296903696065
"3630","ENSMUSG00000022867",271.97623392056,0.202757056171187,0.156184308292744,1.29819095392829,0.194221725838562,0.744369032445156
"3631","ENSMUSG00000026155",104.021324384922,-0.301032368348952,0.231921071070954,-1.29799490386475,0.194289086155515,0.744369032445156
"3632","ENSMUSG00000039004",12.9546552328685,0.758489708857918,0.584408185820896,1.2978765993712,0.194329742373761,0.744369032445156
"3633","ENSMUSG00000047749",22.5167281487926,0.579977000943777,0.446760685881784,1.29818271676941,0.194224555676959,0.744369032445156
"3634","ENSMUSG00000022466",82.3338953470741,-0.328861546589218,0.253486204444276,-1.29735480994001,0.194509133684729,0.744561342709333
"3635","ENSMUSG00000053553",21.8617492349913,0.613796804855617,0.47308239931055,1.29744164177348,0.194479272458153,0.744561342709333
"3636","ENSMUSG00000078185",45.2192841240556,0.424004135662314,0.326844978735303,1.29726372821439,0.194540460052539,0.744561342709333
"3637","ENSMUSG00000070044",33.0132883628089,0.496463580205339,0.382880966782161,1.29665254550979,0.194750764113658,0.745161295959764
